time,tasmin,tasmax,pr
2031-12-11,24.09,36.24,9.21
2031-12-12,22.36,29.45,16.45
2031-12-13,25.59,36.25,8.88
2031-12-14,14.29,31.05,88.07
2031-12-15,9.72,20.99,0.05
2031-12-16,14.94,24.28,0.01
2031-12-17,21.25,28.43,5.52
2031-12-18,11.88,24.16,26.04
2031-12-19,12.48,22.22,0.01
2031-12-20,11.54,24.21,0.0
2031-12-21,11.45,24.11,0.1
2031-12-22,16.12,25.73,0.0
2031-12-23,14.92,28.47,0.0
2031-12-24,20.23,32.19,0.0
2031-12-25,17.22,37.3,0.0
2031-12-26,17.38,32.79,0.25
2031-12-27,18.64,31.51,0.0
2031-12-28,17.32,31.76,0.0
2031-12-29,23.39,35.13,0.0
2031-12-30,30.31,40.3,0.0
2031-12-31,24.6,38.07,1.8
2032-01-01,24.36,32.11,0.12
